(AS,1992,43,63.72)
(AS,2007,14,130.5)
(AS,1995,13,83.51)
(AS,1987,49,51.72)
(AS,1993,33,66.64)
(AS,1989,29,59)
(AS,1999,28,96.48)
(AS,2015,33,191.22)
(AS,2006,24,116.28)
(AS,1994,23,66.6)
(AS,2005,34,105.05)
(AS,1988,39,52)
(AS,1998,38,84.82)
(AS,2005,35,104.95)
(AS,2004,45,97.2)
(AS,2007,15,130.66)
(AS,2006,25,120.04)
(AS,1995,14,83.18)
(AS,2001,20,117.68)
(AS,2015,34,187.62)
(AS,1994,24,68.67)
(AS,1997,49,84)
(AS,1992,44,60.78)
(AS,1999,29,94.08)
(AS,2000,30,106.11)
(AS,1993,34,65.68)
(AS,2014,44,174.21)
(AS,2002,10,75.64)
(AS,1998,39,84.24)
(AS,2007,16,130.98)
(AS,2005,36,107.76)
(AS,2002,11,77.15)
(AS,2001,21,114.4)
(AS,2000,31,107.1)
(AS,2004,46,94.53)
(AS,1990,10,56.18)
(AS,2012,10,154.77)
(AS,2006,26,115.52)
(AS,1992,45,63.48)
(AS,2014,45,177.84)
(AS,2015,35,188.1)
(AS,1995,15,84.54)
(AS,1993,35,65.6)
(AS,2010,30,125.98)
(AS,2011,20,136.12)
(AS,1994,25,70.44)
(AS,1995,16,82.6)
(AS,2006,27,118.34)
(AS,2001,22,113.12)
(AS,2007,17,131.37)
(AS,2012,11,151.32)
(AS,2005,37,105.48)
(AS,1993,36,65.59)
(AS,2000,32,107.1)
(AS,2004,47,98.8)
(AS,2011,21,137.7)
(AS,2015,36,188.37)
(AS,2010,31,122)
(AS,2014,46,180.96)
(AS,2002,12,74.88)
(AS,1990,11,58.05)
(AS,1992,46,63)
(AS,1994,26,70.55)
(AS,2011,22,140.14)
(AS,2006,28,120.12)
(AS,2001,23,116.92)
(AS,1995,17,82.5)
(AS,2014,47,180.69)
(AS,2004,48,97.75)
(AS,1992,47,64.5)
(AS,2002,13,79.46)
(AS,2015,37,189.6)
(AS,2005,38,108.55)
(AS,2000,33,107.8)
(AS,2010,32,122.8)
(AS,2007,18,129.22)
(AS,1990,12,56.8)
(AS,1994,27,67.72)
(AS,2012,12,153)
(AS,1993,37,66)
(AS,2001,24,118.8)
(AS,1995,18,82.8)
(AS,1994,28,71.26)
(AS,2006,29,117.71)
(AS,2014,48,180.94)
(AS,2005,39,108.8)
(AS,2015,38,189.9)
(AS,2010,33,126.07)
(AS,1992,48,63.9)
(AS,2012,13,151.5)
(AS,1993,38,66)
(AS,2007,19,127.19)
(AS,2000,34,106.05)
(AS,1990,13,57)
(AS,2011,23,138.32)
(AS,2004,49,97.37)
(AS,2002,14,75.97)
(AS,1995,19,83.72)
(AS,2012,14,153.64)
(AS,2011,24,137.28)
(AS,2001,25,116.76)
(AS,1990,14,56.1)
(AS,1993,39,66.22)
(AS,2015,39,190.88)
(AS,1992,49,63)
(AS,2002,15,77.44)
(AS,2000,35,105.56)
(AS,2014,49,179.8)
(AS,1994,29,69.3)
(AS,2010,34,125.24)
(AS,2012,15,152.83)
(AS,2001,26,117.72)
(AS,2002,16,77)
(AS,2000,36,104.92)
(AS,2011,25,133.33)
(AS,2010,35,124.26)
(AS,1990,15,58.15)
(AS,2002,17,74.8)
(AS,2011,26,136.73)
(AS,2012,16,150.1)
(AS,2000,37,107.92)
(AS,2010,36,127.1)
(AS,1990,16,54.75)
(AS,2001,27,114.63)
(AS,2002,18,75.62)
(AS,2001,28,116.6)
(AS,2011,27,135.86)
(AS,2010,37,124.16)
(AS,2012,17,150.72)
(AS,2000,38,106.04)
(AS,1990,17,57)
(AS,2000,39,104.55)
(AS,2012,18,153.8)
(AS,2001,29,121.18)
(AS,2010,38,122.48)
(AS,2002,19,76.87)
(AS,1990,18,58.65)
(AS,2011,28,139.64)
(AS,2010,39,124.63)
(AS,1990,19,57)
(AS,2012,19,151.49)
(AS,2011,29,138.38)
(AS,1989,30,56.1)
(AS,1988,40,53.9)
(AS,1987,50,51.75)
(AS,1987,1,52)
(AS,1988,41,54.38)
(AS,1989,31,55.25)
(AS,1999,30,94.34)
(AS,1988,1,49)
(AS,1987,51,51)
(AS,1997,50,82.8)
(AS,1998,40,84.7)
(AS,1989,32,54.6)
(AS,1988,2,49.5)
(AS,1998,41,82.62)
(AS,1988,42,54)
(AS,1987,52,50.05)
(AS,1997,51,81.9)
(AS,1999,31,95.04)
(AS,1989,1,56.7)
(AS,1988,3,48.3)
(AS,1997,52,82.94)
(AS,1988,43,55.2)
(AS,1989,2,56.55)
(AS,1989,33,57.4)
(AS,1999,32,95.08)
(AS,1998,42,81.12)
(AS,1989,3,55.2)
(AS,1988,44,53)
(AS,1989,34,56.7)
(AS,1988,4,50)
(AS,1998,43,82.8)
(AS,1999,33,96.16)
(AS,1989,35,58.35)
(AS,2005,40,106.17)
(AS,2008,10,145.04)
(AS,1999,34,95.91)
(AS,2004,50,99.18)
(AS,1998,44,82.82)
(AS,2006,30,116.93)
(AS,1988,45,54)
(AS,1988,5,50.5)
(AS,2007,20,127.23)
(AS,1989,4,57.2)
(AS,2008,11,143.6)
(AS,1994,30,68.9)
(AS,2006,31,119.34)
(AS,1999,35,96)
(AS,2014,50,180.24)
(AS,2015,40,198)
(AS,1996,10,82.95)
(AS,1992,50,63.05)
(AS,1989,36,57.6)
(AS,1993,40,67.5)
(AS,1988,6,52.2)
(AS,2007,21,130.27)
(AS,1989,5,56.25)
(AS,1998,45,84.64)
(AS,1995,20,82.98)
(AS,2005,41,106.05)
(AS,2004,51,96.75)
(AS,1988,46,53.55)
(AS,2004,52,99.75)
(AS,1995,21,84.96)
(AS,1988,7,52.4)
(AS,2006,32,117.45)
(AS,1998,46,84.9)
(AS,2015,41,196.62)
(AS,1994,31,69.52)
(AS,1993,41,65.52)
(AS,1988,47,57.2)
(AS,1996,11,86.21)
(AS,2005,42,108)
(AS,1992,51,61.68)
(AS,2014,51,181.35)
(AS,1999,36,97.92)
(AS,1989,37,54.6)
(AS,2007,22,129.48)
(AS,1989,6,58)
(AS,2008,12,144.18)
(AS,2006,33,119.86)
(AS,2007,23,130.44)
(AS,1988,48,54.95)
(AS,1995,22,85.2)
(AS,1999,37,95.94)
(AS,1992,52,61.5)
(AS,2005,43,105.85)
(AS,1994,32,71.28)
(AS,2015,42,193.64)
(AS,1993,42,64.96)
(AS,2014,52,184.26)
(AS,1989,7,56)
(AS,1988,8,52)
(AS,1989,38,55.65)
(AS,1996,12,85.3)
(AS,2008,13,148.12)
(AS,1998,47,84.7)
(AS,1988,49,57.2)
(AS,1989,39,54.22)
(AS,1996,13,81.86)
(AS,1993,43,63.65)
(AS,1988,9,53.2)
(AS,1999,38,93.84)
(AS,2007,24,127.68)
(AS,2005,44,104.71)
(AS,2008,14,145)
(AS,1998,48,83.35)
(AS,1989,8,54.05)
(AS,1994,33,68.85)
(AS,2015,43,192.45)
(AS,1995,23,81)
(AS,2006,34,119.07)
(AS,1994,34,69.92)
(AS,1998,49,81.42)
(AS,2015,44,195.75)
(AS,2006,35,116.55)
(AS,1993,44,63.1)
(AS,1995,24,77.74)
(AS,2007,25,130.9)
(AS,2003,10,87.45)
(AS,2001,30,114.17)
(AS,2005,45,109.14)
(AS,1999,39,94.24)
(AS,2000,40,107.32)
(AS,1996,14,82.88)
(AS,2002,20,74.4)
(AS,2008,15,143.82)
(AS,1989,9,57.88)
(AS,2003,11,87.59)
(AS,2006,36,119.2)
(AS,1991,10,56.7)
(AS,2013,10,171.25)
(AS,2008,16,143.96)
(AS,2012,20,153.7)
(AS,1990,20,57)
(AS,2007,26,130.6)
(AS,2001,31,117.82)
(AS,1993,45,67.5)
(AS,1995,25,80.5)
(AS,2010,40,125.46)
(AS,1994,35,72)
(AS,2000,41,106.08)
(AS,1996,15,81.9)
(AS,2011,30,136.72)
(AS,2002,21,77.9)
(AS,2005,46,108.5)
(AS,2007,27,130.68)
(AS,1990,21,57.75)
(AS,2006,37,118.62)
(AS,2011,31,140)
(AS,2002,22,75.96)
(AS,1994,36,71.7)
(AS,1996,16,84.68)
(AS,2010,41,123.2)
(AS,1995,26,79.35)
(AS,2013,11,165.76)
(AS,2005,47,109.8)
(AS,2003,12,84)
(AS,2001,32,118.29)
(AS,2008,17,144.69)
(AS,2012,21,151.24)
(AS,1993,46,68.01)
(AS,2000,42,108.96)
(AS,1991,11,59.48)
(AS,2002,23,74.52)
(AS,2011,32,136.82)
(AS,2013,12,167.9)
(AS,1996,17,81)
(AS,2005,48,109.85)
(AS,1991,12,56.9)
(AS,2007,28,130.02)
(AS,1994,37,72.03)
(AS,2001,33,117.5)
(AS,2003,13,86.84)
(AS,2012,22,154.57)
(AS,1995,27,82.5)
(AS,2006,38,118.17)
(AS,2008,18,151.34)
(AS,2000,43,106.44)
(AS,1993,47,66.15)
(AS,2010,42,126.58)
(AS,1990,22,57.6)
(AS,2007,29,133.12)
(AS,1990,23,56.55)
(AS,2012,23,154.78)
(AS,2013,13,166.6)
(AS,1991,13,58.5)
(AS,1993,48,65.27)
(AS,1995,28,80.64)
(AS,2000,44,105.74)
(AS,2006,39,117.84)
(AS,2011,33,134.28)
(AS,2002,24,77.91)
(AS,2003,14,86.45)
(AS,2008,19,151.05)
(AS,1996,18,82.18)
(AS,2010,43,126.38)
(AS,2005,49,108.36)
(AS,1994,38,68)
(AS,2001,34,116.28)
(AS,1994,39,68.92)
(AS,2003,15,87.5)
(AS,1990,24,57.75)
(AS,1996,19,82.13)
(AS,1995,29,80.46)
(AS,2011,34,135.6)
(AS,1991,14,57.75)
(AS,2013,14,166.42)
(AS,2010,44,121.68)
(AS,2002,25,74.52)
(AS,2001,35,119.97)
(AS,2000,45,104.22)
(AS,2012,24,151.28)
(AS,1993,49,66)
(AS,2013,15,167.64)
(AS,2000,46,105.64)
(AS,2003,16,87.98)
(AS,2011,35,136.74)
(AS,2012,25,153.26)
(AS,1991,15,58)
(AS,1990,25,58.3)
(AS,2001,36,115.5)
(AS,2010,45,124.32)
(AS,2002,26,78.3)
(AS,1991,16,56.55)
(AS,2002,27,77.7)
(AS,2001,37,114.22)
(AS,2000,47,107.64)
(AS,2012,26,151.05)
(AS,2013,16,160.08)
(AS,2011,36,137.76)
(AS,2003,17,85.56)
(AS,1990,26,59.4)
(AS,2003,18,85.26)
(AS,2002,28,77.49)
(AS,2012,27,152.19)
(AS,2013,17,163.48)
(AS,1991,17,55.5)
(AS,2001,38,114.1)
(AS,2000,48,109.18)
(AS,2011,37,137.76)
(AS,1990,27,59.3)
(AS,1991,18,59.6)
(AS,2013,18,168.08)
(AS,2001,39,113.46)
(AS,1990,28,58.05)
(AS,2012,28,149.33)
(AS,2000,49,109.98)
(AS,2002,29,77.42)
(AS,2011,38,135.47)
(AS,2003,19,85.28)
(AS,2012,29,153.4)
(AS,2011,39,140.14)
(AS,2010,49,131.95)
(AS,2013,19,163.7)
(AS,1990,29,59.5)
(AS,1991,19,58.5)
(AS,1990,1,55.35)
(AS,1990,2,57.5)
(AS,1991,1,58.72)
(AS,1991,2,58.5)
(AS,1990,3,54.75)
(AS,1992,1,64)
(AS,1993,1,68.25)
(AS,1991,3,60)
(AS,1990,4,56.4)
(AS,1992,2,60)
(AS,1991,4,57.75)
(AS,1992,3,58)
(AS,1990,5,56)
(AS,1994,1,66.54)
(AS,1993,2,64.45)
(AS,1991,5,57.4)
(AS,1993,3,65.11)
(AS,1992,4,57.6)
(AS,1995,1,85.27)
(AS,1990,6,60.85)
(AS,1994,2,66.16)
(AS,1994,3,67.3)
(AS,1991,6,59.5)
(AS,1996,1,85.68)
(AS,1993,4,63.22)
(AS,1992,5,62.1)
(AS,1995,2,79.56)
(AS,1990,7,58.72)
(AS,1992,6,60)
(AS,1990,8,57)
(AS,1996,2,83.79)
(AS,1991,7,60.8)
(AS,1995,3,83.7)
(AS,1994,4,64.35)
(AS,1988,50,56.7)
(AS,1989,40,57.6)
(AS,1993,5,63)
(AS,1997,1,81.12)
(AS,1994,5,68.82)
(AS,1998,1,85.12)
(AS,1993,6,62)
(AS,1999,40,95.76)
(AS,1990,9,57.6)
(AS,1997,2,83.5)
(AS,1996,3,84.32)
(AS,1995,4,80.15)
(AS,1998,50,83.54)
(AS,1992,7,62.7)
(AS,1988,51,54.74)
(AS,1991,8,58.78)
(AS,1989,41,57.5)
(AS,1993,7,60.8)
(AS,1992,8,63)
(AS,1998,51,84.7)
(AS,1989,42,57.5)
(AS,1997,3,81.62)
(AS,1991,9,60)
(AS,1995,5,83.18)
(AS,1998,2,80.14)
(AS,1988,52,57.6)
(AS,1994,6,66.18)
(AS,1999,1,98.64)
(AS,1999,41,95.68)
(AS,1996,4,81.18)
(AS,1988,53,56.55)
(AS,1992,9,60.8)
(AS,1999,42,94.8)
(AS,1998,3,80.34)
(AS,1989,43,55.5)
(AS,1999,2,93.26)
(AS,1993,8,64.74)
(AS,1996,5,84.28)
(AS,1997,4,80.23)
(AS,1994,7,69.3)
(AS,1995,6,83.14)
(AS,1998,52,84)
(AS,1995,7,84.12)
(AS,1994,8,63.7)
(AS,1996,6,86.8)
(AS,1993,9,63.75)
(AS,1989,44,57.5)
(AS,1999,43,96.6)
(AS,1998,4,79.04)
(AS,1997,5,80.48)
(AS,1999,3,91.35)
(AS,1999,4,90)
(AS,1999,44,94.61)
(AS,2007,30,133.48)
(AS,2005,50,108.02)
(AS,1994,9,67)
(AS,2006,40,118.32)
(AS,2008,20,152.26)
(AS,2009,10,110.16)
(AS,1997,6,79.86)
(AS,1998,5,81.18)
(AS,1996,7,86.55)
(AS,1989,45,55.9)
(AS,1995,8,84.96)
(AS,2007,31,128.74)
(AS,2009,11,110.4)
(AS,1997,7,81.83)
(AS,2008,21,149.94)
(AS,1998,6,80.3)
(AS,1999,5,90.9)
(AS,1997,10,79)
(AS,1989,46,56)
(AS,1995,9,83.7)
(AS,1994,40,70.66)
(AS,1999,45,96.93)
(AS,1993,50,66.96)
(AS,1995,30,80.34)
(AS,1996,8,82.52)
(AS,1996,20,80.04)
(AS,2006,41,119.72)
(AS,2005,51,108.14)
(AS,1998,7,82.39)
(AS,1999,46,98.67)
(AS,2008,22,147)
(AS,1994,41,69.93)
(AS,1999,6,91.3)
(AS,1996,9,83.76)
(AS,2009,12,106.55)
(AS,2006,42,119.27)
(AS,2005,52,110.04)
(AS,1995,31,79.44)
(AS,1996,21,81.42)
(AS,1997,8,80.04)
(AS,2007,32,131.58)
(AS,1997,11,81.48)
(AS,1989,47,58.8)
(AS,1993,51,65.8)
(AS,1997,12,79.17)
(AS,1996,22,79.57)
(AS,1995,32,81.74)
(AS,1989,48,56.38)
(AS,1998,8,79.52)
(AS,2005,53,112.32)
(AS,1999,7,89)
(AS,1994,42,69.8)
(AS,2009,13,106.64)
(AS,2007,33,129.35)
(AS,1997,9,81.4)
(AS,2006,43,119.28)
(AS,1999,47,97.02)
(AS,1993,52,70.81)
(AS,1997,13,79.47)
(AS,1994,43,69.44)
(AS,2009,14,108.99)
(AS,1996,23,82.8)
(AS,2006,44,120.96)
(AS,2007,34,131.3)
(AS,1995,33,79.8)
(AS,1998,9,80.92)
(AS,1989,49,57)
(AS,1999,48,97.3)
(AS,1999,8,92.81)
(AS,2002,30,74.26)
(AS,1996,24,78.65)
(AS,2009,15,108.78)
(AS,2003,20,84.88)
(AS,1995,34,80.64)
(AS,1999,49,98.94)
(AS,1999,9,95.58)
(AS,2006,45,117.36)
(AS,2004,10,95.46)
(AS,1997,14,80.46)
(AS,1994,44,71.28)
(AS,2007,35,131.12)
(AS,2001,40,112.28)
(AS,2000,50,106.32)
(AS,2009,16,111.47)
(AS,1997,15,80.36)
(AS,2007,36,129.2)
(AS,2006,46,120.12)
(AS,2003,21,86.73)
(AS,1995,35,80)
(AS,2011,40,140.14)
(AS,2004,11,98.26)
(AS,2012,30,146.94)
(AS,1994,45,72.42)
(AS,2001,41,113.96)
(AS,1996,25,77.26)
(AS,1990,30,60)
(AS,2000,51,104.65)
(AS,1992,10,61.15)
(AS,2013,20,165.3)
(AS,2010,50,125.4)
(AS,1991,20,59)
(AS,2014,10,186.83)
(AS,2002,31,76.8)
(AS,1992,11,61.8)
(AS,1996,26,80.62)
(AS,2002,32,76.4)
(AS,2006,47,121.55)
(AS,1994,46,74.26)
(AS,2009,17,107.25)
(AS,1991,21,58.9)
(AS,1995,36,81.36)
(AS,2001,42,114.45)
(AS,1990,31,56.95)
(AS,2008,27,151.05)
(AS,2011,41,136.32)
(AS,2010,51,127.99)
(AS,1997,16,80)
(AS,2003,22,86.94)
(AS,2014,11,181.9)
(AS,2004,12,95.94)
(AS,2013,21,165.55)
(AS,2012,31,152.09)
(AS,2000,52,106.09)
(AS,2007,37,128.27)
(AS,2010,52,128.96)
(AS,2002,33,77.5)
(AS,1990,32,58)
(AS,1991,22,59)
(AS,2009,18,109.35)
(AS,1994,47,75.91)
(AS,2007,38,129.83)
(AS,1992,12,62)
(AS,1996,27,78.66)
(AS,2004,13,94.22)
(AS,2003,23,87.48)
(AS,2014,12,183.92)
(AS,2001,43,110.49)
(AS,1997,17,80.63)
(AS,2013,22,166.8)
(AS,1995,37,82.88)
(AS,2012,32,152.65)
(AS,2008,28,152.45)
(AS,2000,53,107.16)
(AS,2011,42,136.89)
(AS,2006,48,120.75)
(AS,2002,34,76.74)
(AS,1995,38,82.59)
(AS,2009,19,109.2)
(AS,2008,29,149.15)
(AS,1990,33,59.92)
(AS,1996,28,79)
(AS,2003,24,85.3)
(AS,2014,13,186.18)
(AS,2013,23,166.5)
(AS,2004,14,94.94)
(AS,1992,13,61.12)
(AS,2012,33,152.7)
(AS,2001,44,115.28)
(AS,2006,49,121.52)
(AS,2007,39,130.95)
(AS,1991,23,61.2)
(AS,2011,43,135.45)
(AS,1994,48,75)
(AS,1997,18,79.56)
(AS,1995,39,83)
(AS,2003,25,85)
(AS,1997,19,78.66)
(AS,1992,14,61.25)
(AS,1991,24,62)
(AS,2012,34,152.14)
(AS,2013,24,161.76)
(AS,1994,49,75)
(AS,2014,14,185.45)
(AS,2011,44,143.29)
(AS,2004,15,95.59)
(AS,2001,45,116.52)
(AS,2002,35,76.65)
(AS,1990,34,59.5)
(AS,1996,29,78.3)
(AS,2012,35,153.3)
(AS,2001,46,116.58)
(AS,2004,16,95.46)
(AS,1992,15,61.75)
(AS,2003,26,86.42)
(AS,2013,25,163.8)
(AS,2002,36,76.95)
(AS,1990,35,56.3)
(AS,1991,25,63.78)
(AS,2014,15,179.8)
(AS,2011,45,141.05)
(AS,1991,26,63.75)
(AS,1992,16,63.2)
(AS,2002,37,76.32)
(AS,2014,16,180.54)
(AS,2011,46,143.16)
(AS,2001,47,113.14)
(AS,2012,36,157.08)
(AS,2004,17,94.54)
(AS,2013,26,159.46)
(AS,1990,36,57)
(AS,2003,27,84.56)
(AS,2014,17,182.39)
(AS,2003,28,83.82)
(AS,2001,48,115.32)
(AS,2002,38,76.2)
(AS,2011,47,138.32)
(AS,1991,27,64.35)
(AS,1992,17,60.8)
(AS,2004,18,96.04)
(AS,2012,37,155.7)
(AS,1990,37,59.85)
(AS,2013,27,159.82)
(AS,2013,28,161.7)
(AS,1990,38,58)
(AS,1991,28,63.7)
(AS,1992,18,59.82)
(AS,2014,18,175.5)
(AS,2001,49,118.08)
(AS,2002,39,76.56)
(AS,2003,29,86)
(AS,2011,48,141.4)
(AS,2012,38,153.26)
(AS,2004,19,97.44)
(AS,2014,19,172.55)
(AS,1992,19,60.85)
(AS,1991,29,62.1)
(AS,2013,29,154.1)
(AS,2012,39,154.35)
(AS,2011,49,143.6)
(AS,1990,39,57.6)
(AS,1989,50,57.8)
(AS,1989,51,59.1)
(AS,1999,50,96.6)
(AS,1999,51,98.88)
(AS,1989,52,56.35)
(AS,1999,52,100.08)
(AS,2007,40,125.73)
(AS,1988,10,52.2)
(AS,2009,20,111.72)
(AS,2008,30,152.51)
(AS,2006,50,117.76)
(AS,2007,41,134)
(AS,1996,30,78.66)
(AS,1997,20,78.97)
(AS,1988,11,53.1)
(AS,2008,31,152.24)
(AS,1994,50,74.6)
(AS,1998,10,80.64)
(AS,2009,21,114)
(AS,2006,51,120.65)
(AS,1995,40,83.32)
(AS,2008,32,150.45)
(AS,1988,12,54)
(AS,1998,11,83.52)
(AS,2006,52,123.42)
(AS,1997,21,76.96)
(AS,1995,41,83.28)
(AS,2007,42,129.72)
(AS,1994,51,75.7)
(AS,2009,22,112.2)
(AS,1996,31,79.05)
(AS,2007,43,131.41)
(AS,1997,22,79.5)
(AS,1998,12,80.27)
(AS,2009,23,114.61)
(AS,1988,13,53.1)
(AS,1994,52,72.59)
(AS,1995,42,81.07)
(AS,2008,33,150.06)
(AS,1996,32,77.26)
(AS,2008,34,153.45)
(AS,1997,23,80.4)
(AS,1995,43,80.46)
(AS,1998,13,78.88)
(AS,2007,44,131.88)
(AS,2009,24,112.32)
(AS,1994,53,72.52)
(AS,1996,33,77.28)
(AS,1988,14,52.8)
(AS,2009,25,115.58)
(AS,1997,24,78.72)
(AS,1995,44,82.5)
(AS,2004,20,96.39)
(AS,2002,40,78.35)
(AS,2007,45,133.1)
(AS,2008,35,149.64)
(AS,2001,50,116.59)
(AS,2005,10,104.72)
(AS,1998,14,81.9)
(AS,1988,15,54)
(AS,1996,34,79.12)
(AS,2003,30,86.35)
(AS,2002,41,75.04)
(AS,2004,21,95.04)
(AS,2013,30,159.6)
(AS,2005,11,103.92)
(AS,1992,20,64.8)
(AS,2001,51,117.66)
(AS,1990,40,58.5)
(AS,2012,40,153.7)
(AS,1988,16,52.5)
(AS,1993,10,62.37)
(AS,2014,20,177.82)
(AS,2008,36,153.86)
(AS,2009,26,113.4)
(AS,2003,31,87.1)
(AS,1996,35,78.78)
(AS,2007,46,132.24)
(AS,1991,30,61.2)
(AS,2011,50,140)
(AS,1997,25,80.87)
(AS,2015,10,190.08)
(AS,1995,45,84.18)
(AS,1998,15,80.24)
(AS,2013,31,153.54)
(AS,1990,41,58.5)
(AS,1996,36,77.22)
(AS,2014,21,181.25)
(AS,1995,46,85.5)
(AS,1997,26,81.48)
(AS,2009,27,111.78)
(AS,2011,51,138.88)
(AS,1988,17,51.7)
(AS,1998,16,80.68)
(AS,1991,31,62.7)
(AS,2005,12,105.3)
(AS,2007,47,132.24)
(AS,2012,41,153.08)
(AS,2003,32,86.25)
(AS,1992,21,62.1)
(AS,1993,11,63.05)
(AS,2015,11,192.4)
(AS,2001,52,120.6)
(AS,2008,37,151.8)
(AS,2004,22,93.48)
(AS,2002,42,77.39)
(AS,2013,32,156.54)
(AS,1992,22,62.3)
(AS,2002,43,78.3)
(AS,1996,37,78.78)
(AS,2011,52,145.38)
(AS,2014,22,179.42)
(AS,1997,27,81.9)
(AS,1988,18,52.35)
(AS,1993,12,61.6)
(AS,2015,12,195.83)
(AS,1991,32,63.9)
(AS,1995,47,85.68)
(AS,1990,42,60)
(AS,1998,17,81.74)
(AS,2007,48,131.48)
(AS,2004,23,95.2)
(AS,2008,38,151.12)
(AS,2009,28,115.83)
(AS,2012,42,148.98)
(AS,2003,33,86.49)
(AS,2005,13,105.2)
(AS,1995,48,84.93)
(AS,2003,34,85.59)
(AS,1996,38,80.6)
(AS,2009,29,110.77)
(AS,2007,49,132.3)
(AS,1998,18,82.88)
(AS,2015,13,195.93)
(AS,2014,23,179.56)
(AS,2005,14,107.02)
(AS,1992,23,62.4)
(AS,1988,19,52.5)
(AS,2004,24,98.54)
(AS,1990,43,58.5)
(AS,1991,33,61.95)
(AS,2002,44,79.2)
(AS,2013,33,159.6)
(AS,2008,39,149.91)
(AS,1993,13,63.4)
(AS,2011,53,142.6)
(AS,2012,43,154.5)
(AS,1997,28,82.15)
(AS,2013,34,158.71)
